Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q5""), ""Comments, Reviews, and Emails"")",Firefox 75.0,,,2020-04-27 02:36:35,2020-04-27 02:36:35,0.285s,PASSED
"click(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q5""))",Firefox 75.0,,,2020-04-27 02:36:35,2020-04-27 02:36:36,0.515s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A5""), 60)",Firefox 75.0,,,2020-04-27 02:36:36,2020-04-27 02:36:37,0.696s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A5""), id Terms and Conditions Text Data"").getValue(1, 5))",Firefox 75.0,,,2020-04-27 02:36:37,2020-04-27 02:36:37,0.328s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q6""), 60)",Firefox 75.0,,,2020-04-27 02:36:37,2020-04-27 02:36:37,0.332s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q6""), ""Content Liability"")",Firefox 75.0,,,2020-04-27 02:36:37,2020-04-27 02:36:38,0.295s,PASSED
"click(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q6""))",Firefox 75.0,,,2020-04-27 02:36:38,2020-04-27 02:36:38,0.532s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A6""), 60)",Firefox 75.0,,,2020-04-27 02:36:38,2020-04-27 02:36:39,0.647s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A6""), id Terms and Conditions Text Data"").getValue(1, 6))",Firefox 75.0,,,2020-04-27 02:36:39,2020-04-27 02:36:39,0.335s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q7""), 60)",Firefox 75.0,,,2020-04-27 02:36:39,2020-04-27 02:36:39,0.371s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q7""), ""User Account"")",Firefox 75.0,,,2020-04-27 02:36:39,2020-04-27 02:36:40,0.303s,PASSED
"click(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Button Q7""))",Firefox 75.0,,,2020-04-27 02:36:40,2020-04-27 02:36:40,0.512s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A7""), 60)",Firefox 75.0,,,2020-04-27 02:36:40,2020-04-27 02:36:41,0.689s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms and Conditions Page/Text A7""), id Terms and Conditions Text Data"").getValue(1, 7))",Firefox 75.0,,,2020-04-27 02:36:41,2020-04-27 02:36:41,0.327s,PASSED
,,,,,,,
Test Cases/Web RoomMe.id/4. Our Terms/Customer Access Terms of Use Page,Firefox 75.0,,,2020-04-27 02:36:41,2020-04-27 02:37:25,43.672s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/1. Customer Access RoomMe Page""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:36:41,2020-04-27 02:37:02,20.152s,PASSED
"click(findTestObject(""Web RoomMe.id/RoomMe.id Footer/Button Terms of Use""))",Firefox 75.0,,,2020-04-27 02:37:02,2020-04-27 02:37:06,4.160s,PASSED
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/2. Verify Header RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:37:06,2020-04-27 02:37:06,0.001s,NOT_RUN
"callTestCase(findTestCase(""Web RoomMe.id/1. Homepage/7. Verify Footer RoomMe.id""), [:], STOP_ON_FAILURE)",Firefox 75.0,,,2020-04-27 02:37:06,2020-04-27 02:37:06,0.000s,NOT_RUN
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button FAQs""), 60)",Firefox 75.0,,,2020-04-27 02:37:06,2020-04-27 02:37:07,1.082s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Terms  Conditions""), 60)",Firefox 75.0,,,2020-04-27 02:37:07,2020-04-27 02:37:07,0.484s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Terms of Use""), 60)",Firefox 75.0,,,2020-04-27 02:37:07,2020-04-27 02:37:08,0.412s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Disclaimer""), 60)",Firefox 75.0,,,2020-04-27 02:37:08,2020-04-27 02:37:08,0.307s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/RoomMe.id FAQ Page/Button Privacy Policy""), 60)",Firefox 75.0,,,2020-04-27 02:37:08,2020-04-27 02:37:09,0.884s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Image Terms of Use""), 60)",Firefox 75.0,,,2020-04-27 02:37:09,2020-04-27 02:37:09,0.329s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Text Global Content of Terms of Use for Web Apps""), 60)",Firefox 75.0,,,2020-04-27 02:37:09,2020-04-27 02:37:10,0.369s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Text Terms of Use Content""), 60)",Firefox 75.0,,,2020-04-27 02:37:10,2020-04-27 02:37:10,0.376s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Text Terms of Use Content""), id Terms of Use Text Data"").getValue(1, 1))",Firefox 75.0,,,2020-04-27 02:37:10,2020-04-27 02:37:11,0.460s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q1""), 60)",Firefox 75.0,,,2020-04-27 02:37:11,2020-04-27 02:37:11,0.313s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q1""), ""Bookings"")",Firefox 75.0,,,2020-04-27 02:37:11,2020-04-27 02:37:11,0.298s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Text A1""), 60)",Firefox 75.0,,,2020-04-27 02:37:11,2020-04-27 02:37:12,0.386s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Text A1""), id Terms of Use Text Data"").getValue(1, 2))",Firefox 75.0,,,2020-04-27 02:37:12,2020-04-27 02:37:12,0.318s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q2""), 60)",Firefox 75.0,,,2020-04-27 02:37:12,2020-04-27 02:37:12,0.379s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q2""), ""Fees and Payments"")",Firefox 75.0,,,2020-04-27 02:37:12,2020-04-27 02:37:12,0.293s,PASSED
"click(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q2""))",Firefox 75.0,,,2020-04-27 02:37:12,2020-04-27 02:37:13,0.535s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Text A2""), 60)",Firefox 75.0,,,2020-04-27 02:37:13,2020-04-27 02:37:14,0.664s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Text A2""), id Terms of Use Text Data"").getValue(1, 3))",Firefox 75.0,,,2020-04-27 02:37:14,2020-04-27 02:37:14,0.317s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q3""), 60)",Firefox 75.0,,,2020-04-27 02:37:14,2020-04-27 02:37:14,0.382s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q3""), ""Termination"")",Firefox 75.0,,,2020-04-27 02:37:14,2020-04-27 02:37:15,0.354s,PASSED
"click(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q3""))",Firefox 75.0,,,2020-04-27 02:37:15,2020-04-27 02:37:15,0.514s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Text A3""), 60)",Firefox 75.0,,,2020-04-27 02:37:15,2020-04-27 02:37:16,0.697s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Text A3""), id Terms of Use Text Data"").getValue(1, 4))",Firefox 75.0,,,2020-04-27 02:37:16,2020-04-27 02:37:16,0.317s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q4""), 60)",Firefox 75.0,,,2020-04-27 02:37:16,2020-04-27 02:37:17,0.318s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q4""), ""Content"")",Firefox 75.0,,,2020-04-27 02:37:17,2020-04-27 02:37:17,0.282s,PASSED
"click(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q4""))",Firefox 75.0,,,2020-04-27 02:37:17,2020-04-27 02:37:17,0.514s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Text A4""), 60)",Firefox 75.0,,,2020-04-27 02:37:17,2020-04-27 02:37:18,0.688s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Text A4""), id Terms of Use Text Data"").getValue(1, 5))",Firefox 75.0,,,2020-04-27 02:37:18,2020-04-27 02:37:18,0.317s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q5""), 60)",Firefox 75.0,,,2020-04-27 02:37:18,2020-04-27 02:37:19,0.351s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q5""), ""Links To Other Websites"")",Firefox 75.0,,,2020-04-27 02:37:19,2020-04-27 02:37:19,0.325s,PASSED
"click(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q5""))",Firefox 75.0,,,2020-04-27 02:37:19,2020-04-27 02:37:20,0.539s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Text A5""), 60)",Firefox 75.0,,,2020-04-27 02:37:20,2020-04-27 02:37:20,0.685s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Text A5""), id Terms of Use Text Data"").getValue(1, 6))",Firefox 75.0,,,2020-04-27 02:37:20,2020-04-27 02:37:21,0.317s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q6""), 60)",Firefox 75.0,,,2020-04-27 02:37:21,2020-04-27 02:37:21,0.385s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q6""), ""Change to Terms"")",Firefox 75.0,,,2020-04-27 02:37:21,2020-04-27 02:37:21,0.282s,PASSED
"click(findTestObject(""Web RoomMe.id/Terms of Use Page/Button Q6""))",Firefox 75.0,,,2020-04-27 02:37:21,2020-04-27 02:37:22,0.517s,PASSED
"waitForElementVisible(findTestObject(""Web RoomMe.id/Terms of Use Page/Text A6""), 60)",Firefox 75.0,,,2020-04-27 02:37:22,2020-04-27 02:37:22,0.690s,PASSED
"verifyElementText(findTestObject(""Web RoomMe.id/Terms of Use Page/Text A6""), id Terms of Use Text Data"").getValue(1, 7))",Firefox 75.0,,,2020-04-27 02:37:22,2020-04-27 02:37:23,0.308s,PASSED
